symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-03-12 00:00:00+00:00,248.23,270.0,248.0,255.94,104618517,60.604766954,65.9198609257,60.5486129984,62.4871452049,418474068,0.0,1.0
AAPL,2020-03-13 00:00:00+00:00,277.97,279.92,252.95,264.89,92683032,67.8657175611,68.3418054456,61.757143782,64.6722665207,370732128,0.0,1.0
AAPL,2020-03-16 00:00:00+00:00,242.21,259.08,240.0,241.95,80605865,59.134998203,63.2537687727,58.5954319339,59.0715198184,322423460,0.0,1.0
AAPL,2020-03-17 00:00:00+00:00,252.86,257.61,238.4,247.51,81013965,61.735170495,62.8948717521,58.204795721,60.4289806582,324055860,0.0,1.0
AAPL,2020-03-18 00:00:00+00:00,246.67,250.0,237.12,239.77,75058406,60.2238966464,61.0369082645,57.8922867507,58.5392779783,300233624,0.0,1.0
AAPL,2020-03-19 00:00:00+00:00,244.78,252.84,242.61,247.39,67964255,59.7624576199,61.7302875424,59.2326572562,60.3996829422,271857020,0.0,1.0
AAPL,2020-03-20 00:00:00+00:00,229.24,251.83,228.0,247.18,100423346,55.9684034022,61.483698433,55.6656603372,60.3484119393,401693384,0.0,1.0
AAPL,2020-03-23 00:00:00+00:00,224.37,228.5,212.61,228.08,84188208,54.7794044292,55.7877341537,51.9082282645,55.6851921479,336752832,0.0,1.0
AAPL,2020-03-24 00:00:00+00:00,246.88,247.69,234.3,236.36,71882773,60.2751676494,60.4729272321,57.2037904255,57.7067345496,287531092,0.0,1.0
AAPL,2020-03-25 00:00:00+00:00,245.52,258.25,244.3,250.75,75900510,59.9431268684,63.0511262372,59.6452667561,61.2200189893,303602040,0.0,1.0
AAPL,2020-03-26 00:00:00+00:00,258.44,258.68,246.36,246.52,63140169,63.0975142875,63.1561097194,60.1482108802,60.1872745015,252560676,0.0,1.0
AAPL,2020-03-27 00:00:00+00:00,247.74,255.87,247.05,252.75,51054153,60.4851346138,62.4700548705,60.316672747,61.7083142554,204216612,0.0,1.0
AAPL,2020-03-30 00:00:00+00:00,254.81,255.52,249.4,250.74,41994110,62.2112583795,62.384603199,60.8904196847,61.217577513,167976440,0.0,1.0
AAPL,2020-03-31 00:00:00+00:00,254.29,262.49,252.0,255.6,49250501,62.0843016103,64.0863122014,61.5252035306,62.4041350096,197002004,0.0,1.0
AAPL,2020-04-01 00:00:00+00:00,240.91,248.72,239.13,246.5,44054638,58.81760628,60.7243992942,58.3830234932,60.1823915488,176218552,0.0,1.0
AAPL,2020-04-02 00:00:00+00:00,244.93,245.15,236.9,240.34,41483493,59.7990797649,59.8527922442,57.8385742714,58.6784421292,165933972,0.0,1.0
AAPL,2020-04-03 00:00:00+00:00,241.41,245.7,238.97,242.8,32470017,58.9396800965,59.9870734423,58.3439598719,59.2790453065,129880068,0.0,1.0
AAPL,2020-04-06 00:00:00+00:00,262.47,263.11,249.38,250.9,50455071,64.0814292487,64.2376837339,60.885536732,61.2566411342,201820284,0.0,1.0
AAPL,2020-04-07 00:00:00+00:00,259.43,271.7,259.0,270.8,50721831,63.3392204442,66.3349119019,63.234236962,66.1151790321,202887324,0.0,1.0
AAPL,2020-04-08 00:00:00+00:00,266.07,267.37,261.23,262.74,42223821,64.9603607277,65.2777526507,63.7786861837,64.1473491097,168895284,0.0,1.0
AAPL,2020-04-09 00:00:00+00:00,267.99,270.07,264.7,268.7,40529123,65.4291241832,65.93695126,64.6258784704,65.6024690027,162116492,0.0,1.0
AAPL,2020-04-13 00:00:00+00:00,273.25,273.7,265.83,268.31,32755731,66.7133407331,66.823207168,64.9017652958,65.5072514258,131022924,0.0,1.0
AAPL,2020-04-14 00:00:00+00:00,287.05,288.25,278.05,280.0,48748672,70.0825780693,70.375555229,67.8852493718,68.3613372562,194994688,0.0,1.0
AAPL,2020-04-15 00:00:00+00:00,284.43,286.33,280.63,282.4,32788641,69.4429112707,69.9067917735,68.5151502651,68.9472915756,131154564,0.0,1.0
AAPL,2020-04-16 00:00:00+00:00,286.69,288.2,282.35,287.38,39281290,69.9946849214,70.3633478473,68.9350841939,70.1631467882,157125160,0.0,1.0
AAPL,2020-04-17 00:00:00+00:00,282.8,286.95,276.86,284.69,53812478,69.0449506288,70.058163306,67.5947136884,69.5063896553,215249912,0.0,1.0
AAPL,2020-04-20 00:00:00+00:00,276.93,281.68,276.85,277.95,32503750,67.6118040227,68.7715052798,67.5922722121,67.8608346085,130015000,0.0,1.0
AAPL,2020-04-21 00:00:00+00:00,268.37,277.25,265.43,276.28,45247893,65.5219002838,67.6899312653,64.8041062426,67.4531080613,180991572,0.0,1.0
AAPL,2020-04-22 00:00:00+00:00,276.1,277.9,272.2,273.61,29264342,67.4091614873,67.8486272268,66.4569857184,66.801233881,117057368,0.0,1.0
AAPL,2020-04-23 00:00:00+00:00,275.03,281.75,274.87,275.87,31203582,67.1479235199,68.7885956141,67.1088598986,67.3530075317,124814328,0.0,1.0
AAPL,2020-04-24 00:00:00+00:00,282.97,283.01,277.0,277.2,31627183,69.0864557264,69.0962216317,67.6288943571,67.6777238837,126508732,0.0,1.0
AAPL,2020-04-27 00:00:00+00:00,283.17,284.54,279.95,281.8,29271893,69.135285253,69.4697675103,68.3491298746,68.8008029957,117087572,0.0,1.0
AAPL,2020-04-28 00:00:00+00:00,278.58,285.83,278.2,285.08,28001187,68.0146476173,69.784717957,67.9218715167,69.6016072322,112004748,0.0,1.0
AAPL,2020-04-29 00:00:00+00:00,287.73,289.67,283.89,284.73,34320204,70.2485984598,70.7222448679,69.3110715488,69.5161555606,137280816,0.0,1.0
AAPL,2020-04-30 00:00:00+00:00,293.8,294.53,288.35,289.96,45765968,71.7305745924,71.9088023646,70.3999699923,70.7930476815,183063872,0.0,1.0
AAPL,2020-05-01 00:00:00+00:00,289.07,299.0,285.85,286.25,60154175,70.5757562881,73.0001422843,69.7896009096,69.8872599628,240616700,0.0,1.0
AAPL,2020-05-04 00:00:00+00:00,293.16,293.69,286.32,289.17,33391986,71.5743201073,71.7037183528,69.9043502972,70.6001710514,133567944,0.0,1.0
AAPL,2020-05-05 00:00:00+00:00,297.56,301.0,294.46,295.06,36937795,72.6485696927,73.4884375504,71.8917120303,72.0382006101,147751180,0.0,1.0
AAPL,2020-05-06 00:00:00+00:00,300.63,303.24,298.87,300.46,35583438,73.3981029262,74.0353282485,72.968403092,73.3565978286,142333752,0.0,1.0
AAPL,2020-05-07 00:00:00+00:00,303.74,305.17,301.97,303.22,28803764,74.157402065,74.5065331803,73.7252607545,74.0304452958,115215056,0.0,1.0
AAPL,2020-05-08 00:00:00+00:00,310.13,310.35,304.29,305.64,33511985,75.9177064994,75.9715609973,74.4881143736,74.8185851561,134047940,0.82,1.0
AAPL,2020-05-11 00:00:00+00:00,315.01,317.05,307.24,308.1,36486561,77.1122971798,77.6116752511,75.2102542317,75.4207763598,145946244,0.0,1.0
AAPL,2020-05-12 00:00:00+00:00,311.41,319.69,310.91,317.83,40575263,76.2310417598,78.2579292258,76.1086451737,77.8026139254,162301052,0.0,1.0
AAPL,2020-05-13 00:00:00+00:00,307.65,315.95,303.21,312.15,50155639,75.3106194323,77.3424027617,74.2237377476,76.4121887073,200622556,0.0,1.0
AAPL,2020-05-14 00:00:00+00:00,309.54,309.79,301.53,304.51,39732269,75.7732785278,75.8344768208,73.8124852183,74.5419688715,158929076,0.0,1.0
AAPL,2020-05-15 00:00:00+00:00,307.71,307.9,300.21,300.35,41587094,75.3253070226,75.3718177253,73.489358231,73.5236292751,166348376,0.0,1.0
AAPL,2020-05-18 00:00:00+00:00,314.96,316.5,310.32,313.17,33843125,77.1000575212,77.4770390064,75.9642172021,76.6618777429,135372500,0.0,1.0
AAPL,2020-05-19 00:00:00+00:00,313.14,318.52,313.01,315.03,25432385,76.6545339477,77.9715212143,76.6227108354,77.1171930432,101729540,0.0,1.0
AAPL,2020-05-20 00:00:00+00:00,319.23,319.52,316.52,316.68,27876215,78.1453243665,78.2163143865,77.4819348698,77.5211017774,111504860,0.0,1.0
AAPL,2020-05-21 00:00:00+00:00,316.85,320.89,315.87,318.66,25672211,77.5627166167,78.5516810324,77.3228193079,78.0057922584,102688844,0.0,1.0
AAPL,2020-05-22 00:00:00+00:00,318.89,319.23,315.35,315.77,20450754,78.062094688,78.1453243665,77.1955268583,77.2983399907,81803016,0.0,1.0
AAPL,2020-05-26 00:00:00+00:00,316.73,324.24,316.5,323.5,31380454,77.533341436,79.3717381593,77.4770390064,79.1905912119,125521816,0.0,1.0
AAPL,2020-05-27 00:00:00+00:00,318.11,318.71,313.09,316.14,28236274,77.8711560137,78.018031917,76.6422942891,77.3889134644,112945096,0.0,1.0
AAPL,2020-05-28 00:00:00+00:00,318.25,323.44,315.63,316.77,33449103,77.9054270578,79.1759036216,77.2640689466,77.5431331629,133796412,0.0,1.0
AAPL,2020-05-29 00:00:00+00:00,317.94,321.15,316.47,319.25,38399532,77.8295411744,78.6153272572,77.4696952112,78.15022023,153598128,0.0,1.0
AAPL,2020-06-01 00:00:00+00:00,321.85,322.35,317.21,317.75,20254653,78.7866824777,78.9090790639,77.6508421587,77.7830304717,81018612,0.0,1.0
AAPL,2020-06-02 00:00:00+00:00,323.34,323.44,318.93,320.75,21910704,79.1514243044,79.1759036216,78.0718864149,78.5174099883,87642816,0.0,1.0
AAPL,2020-06-03 00:00:00+00:00,325.12,326.2,322.3,324.66,26122804,79.5871561509,79.8515327769,78.8968394052,79.4745512917,104491216,0.0,1.0
AAPL,2020-06-04 00:00:00+00:00,322.32,325.62,320.78,324.39,21890091,78.9017352687,79.709552737,78.5247537835,79.4084571352,87560364,0.0,1.0
AAPL,2020-06-05 00:00:00+00:00,331.5,331.75,323.23,323.35,34312550,81.1489365896,81.2101348827,79.1244970554,79.1538722361,137250200,0.0,1.0
AAPL,2020-06-08 00:00:00+00:00,333.46,333.6,327.32,330.25,23913634,81.6287312072,81.6630022513,80.1257011298,80.8429451244,95654536,0.0,1.0
AAPL,2020-06-09 00:00:00+00:00,343.99,345.61,332.01,332.14,36928091,84.2064033106,84.6029682496,81.2737811075,81.3056042199,147712364,0.0,1.0
AAPL,2020-06-10 00:00:00+00:00,352.84,354.77,346.09,347.9,41662938,86.3728228847,86.8452737071,84.7204689723,85.163544614,166651752,0.0,1.0
AAPL,2020-06-11 00:00:00+00:00,335.9,351.06,335.48,349.31,50415613,82.2260265474,85.9370910382,82.1232134151,85.5087029868,201662452,0.0,1.0
AAPL,2020-06-12 00:00:00+00:00,338.8,347.8,334.22,344.72,50036513,82.9359267468,85.1390652968,81.8147740181,84.3851023263,200146052,0.0,1.0
AAPL,2020-06-15 00:00:00+00:00,342.99,345.68,332.58,333.25,34702230,83.9616101384,84.6201037717,81.4133132156,81.577324641,138808920,0.0,1.0
AAPL,2020-06-16 00:00:00+00:00,352.08,353.2,344.72,351.46,41357182,86.1867800738,86.4609484267,84.3851023263,86.0350083071,165428728,0.0,1.0
AAPL,2020-06-17 00:00:00+00:00,351.59,355.4,351.09,355.15,28601626,86.0668314195,86.9994934056,85.9444348333,86.9382951125,114406504,0.0,1.0
AAPL,2020-06-18 00:00:00+00:00,351.73,353.45,349.22,351.41,24205096,86.1011024636,86.5221467198,85.4866716013,86.0227686485,96820384,0.0,1.0
AAPL,2020-06-19 00:00:00+00:00,349.72,356.56,345.15,354.64,66118952,85.6090681874,87.2834534854,84.4903633904,86.8134505947,264475808,0.0,1.0
AAPL,2020-06-22 00:00:00+00:00,358.87,359.46,351.15,351.34,33861316,87.8489257132,87.9933536848,85.9591224237,86.0056331264,135445264,0.0,1.0
AAPL,2020-06-23 00:00:00+00:00,366.53,372.38,362.27,364.0,53038869,89.7240414124,91.1560814698,88.6812224987,89.1047146867,212155476,0.0,1.0
AAPL,2020-06-24 00:00:00+00:00,360.06,368.79,358.52,365.0,48155849,88.1402295881,90.2772739816,87.7632481029,89.3495078589,192623396,0.0,1.0
AAPL,2020-06-25 00:00:00+00:00,364.84,365.0,357.57,360.7,34380628,89.3103409513,89.3495078589,87.5306945893,88.2968972183,137522512,0.0,1.0
AAPL,2020-06-26 00:00:00+00:00,353.63,365.32,353.02,364.41,51314211,86.5662094908,89.427841674,86.4168856557,89.2050798873,205256844,0.0,1.0
AAPL,2020-06-29 00:00:00+00:00,361.78,362.1736,351.28,353.25,32661519,88.5612738443,88.6576244369,85.9909455361,86.4731880853,130646076,0.0,1.0
AAPL,2020-06-30 00:00:00+00:00,364.8,365.98,360.0,360.08,35055821,89.3005492244,89.5894051676,88.1255419978,88.1451254516,140223284,0.0,1.0
AAPL,2020-07-01 00:00:00+00:00,364.11,367.36,363.91,365.12,27690454,89.1316419356,89.9272197453,89.0826833012,89.3788830395,110761816,0.0,1.0
AAPL,2020-07-02 00:00:00+00:00,364.11,370.47,363.64,367.85,28814516,89.1316419356,90.6885265109,89.0165891447,90.0471683997,115258064,0.0,1.0
AAPL,2020-07-06 00:00:00+00:00,373.85,375.78,369.87,370.0,29745936,91.515927433,91.9883782554,90.5416506076,90.57347372,118983744,0.0,1.0
AAPL,2020-07-07 00:00:00+00:00,372.69,378.62,372.23,375.41,28206999,91.2319673532,92.6835908645,91.119362494,91.8978047816,112827996,0.0,1.0
AAPL,2020-07-08 00:00:00+00:00,381.37,381.5,376.36,376.72,29274479,93.3567720881,93.3885952004,92.1303582952,92.2184838372,117097916,0.0,1.0
AAPL,2020-07-09 00:00:00+00:00,383.01,385.27,378.69,385.05,31420357,93.7582328905,94.3114654597,92.7007263865,94.2576109618,125681428,0.0,1.0
AAPL,2020-07-10 00:00:00+00:00,383.68,383.92,378.82,381.34,22564330,93.9222443159,93.9809946772,92.7325494989,93.3494282929,90257320,0.0,1.0
AAPL,2020-07-13 00:00:00+00:00,381.91,399.82,381.03,389.06,47913079,93.488960401,97.8732061154,93.2735424095,95.2392315824,191652316,0.0,1.0
AAPL,2020-07-14 00:00:00+00:00,388.23,389.02,375.51,379.36,42748119,95.0360532495,95.2294398555,91.9222840989,92.8647378119,170992476,0.0,1.0
AAPL,2020-07-15 00:00:00+00:00,390.9,396.99,385.96,395.96,38306874,95.6896510193,97.1804414381,94.4803727485,96.9283044707,153227496,0.0,1.0
AAPL,2020-07-16 00:00:00+00:00,386.09,389.62,383.62,386.25,27645927,94.5121958609,95.3763157588,93.9075567255,94.5513627685,110583708,0.0,1.0
AAPL,2020-07-17 00:00:00+00:00,385.31,388.59,383.36,387.95,23046755,94.3212571866,95.1241787915,93.8439105008,94.9675111612,92187020,0.0,1.0
AAPL,2020-07-20 00:00:00+00:00,393.43,394.0,384.25,385.67,22397208,96.308977745,96.4485098531,94.061776424,94.4093827286,89588832,0.0,1.0
AAPL,2020-07-21 00:00:00+00:00,388.0,397.0,386.97,396.69,25627347,94.9797508198,97.1828893698,94.7276138525,97.1070034864,102509388,0.0,1.0
AAPL,2020-07-22 00:00:00+00:00,389.09,391.9,386.41,386.77,22250413,95.2465753776,95.9344441915,94.590529676,94.678655218,89001652,0.0,1.0
AAPL,2020-07-23 00:00:00+00:00,371.38,388.31,368.039,387.9935,49251108,90.9112882976,95.0556367032,90.0934343092,94.9781596642,197004432,0.0,1.0
AAPL,2020-07-24 00:00:00+00:00,370.46,371.88,356.58,363.95,46359716,90.6860785792,91.0336848837,87.2883493488,89.092475028,185438864,0.0,1.0
AAPL,2020-07-27 00:00:00+00:00,379.24,379.62,373.92,374.84,30303548,92.8353626312,92.9283840367,91.533062955,91.7582726735,121214192,0.0,1.0
AAPL,2020-07-28 00:00:00+00:00,373.01,378.1986,372.99,377.47,25906375,91.3103011683,92.5804350217,91.3054053049,92.4020787164,103625500,0.0,1.0
AAPL,2020-07-29 00:00:00+00:00,380.16,380.92,374.85,375.0,22582314,93.0605723497,93.2466151606,91.7607206052,91.797439581,90329256,0.0,1.0
AAPL,2020-07-30 00:00:00+00:00,384.76,385.19,375.07,376.75,39532505,94.1866209419,94.2918820059,91.8145751031,92.2258276324,158130020,0.0,1.0
AAPL,2020-07-31 00:00:00+00:00,425.04,425.66,403.3,411.535,93573867,104.0468899187,104.1986616855,98.7250863547,100.7409581279,374295468,0.0,1.0
AAPL,2020-08-03 00:00:00+00:00,435.75,446.5457,431.57,432.8,77037847,106.6686247932,109.3113384425,105.6453893333,105.9464849351,308151388,0.0,1.0
AAPL,2020-08-04 00:00:00+00:00,438.66,443.16,433.55,436.53,43198092,107.3809729243,108.4825421993,106.1300798143,106.8595634675,172792368,0.0,1.0
AAPL,2020-08-05 00:00:00+00:00,440.25,441.57,435.59,437.51,30497988,107.7701940681,108.0933210555,106.6294578856,107.0994607763,121991952,0.0,1.0
AAPL,2020-08-06 00:00:00+00:00,455.61,457.65,439.19,441.62,50607225,111.5302171934,112.0295952647,107.5107133056,108.1055607141,202428900,0.0,1.0
AAPL,2020-08-07 00:00:00+00:00,444.45,454.7,441.17,452.82,49511403,108.9990557927,111.5128150949,108.1946528159,111.0517548521,198045612,0.82,1.0
AAPL,2020-08-10 00:00:00+00:00,450.91,455.1,440.0,450.4,53100856,110.5833372651,111.6109130189,107.9077163883,110.458262412,212403424,0.0,1.0
AAPL,2020-08-11 00:00:00+00:00,437.5,449.93,436.4267,447.875,46975594,107.2946043633,110.3429973513,107.0313831088,109.8390192668,187902376,0.0,1.0
AAPL,2020-08-12 00:00:00+00:00,452.04,453.1,441.19,441.99,41486205,110.8604639004,111.1204233989,108.1995577121,108.3957535601,165944820,0.0,1.0
AAPL,2020-08-13 00:00:00+00:00,460.04,464.17,455.71,457.72,52520516,112.8224223801,113.8352834453,111.760512353,112.253454421,210082064,0.0,1.0
AAPL,2020-08-14 00:00:00+00:00,459.63,460.0,452.18,459.315,41391302,112.7218720081,112.8126125877,110.8947981738,112.6446198929,165565208,0.0,1.0
AAPL,2020-08-17 00:00:00+00:00,458.43,464.35,455.8501,464.25,29431414,112.4275782361,113.8794275111,111.7948711508,113.8549030301,117725656,0.0,1.0
AAPL,2020-08-18 00:00:00+00:00,462.25,464.0,456.03,457.41,26408385,113.3644134102,113.7935918276,111.8389906922,112.1774285299,105633540,0.0,1.0
AAPL,2020-08-19 00:00:00+00:00,462.83,468.65,462.44,463.933,36384502,113.5066554,114.933980194,113.4110099241,113.7771604254,145538008,0.0,1.0
AAPL,2020-08-20 00:00:00+00:00,473.1,473.568,462.9335,463.0,31726797,116.0253195984,116.1400941695,113.5320382378,113.5483470177,126907188,0.0,1.0
AAPL,2020-08-21 00:00:00+00:00,497.48,499.472,477.0,477.05,84513660,122.0043880655,122.492915727,116.9817743573,116.9940365978,338054640,0.0,1.0
AAPL,2020-08-24 00:00:00+00:00,503.43,515.14,495.745,514.79,86484442,123.4635946849,126.3354114097,121.5788883202,126.2495757262,345937768,0.0,1.0
AAPL,2020-08-25 00:00:00+00:00,499.3,500.7172,492.21,498.79,52873947,122.4507336197,122.7982945644,120.711947917,122.3256587666,211495788,0.0,1.0
AAPL,2020-08-26 00:00:00+00:00,506.09,507.97,500.33,504.7165,40755567,124.1159458794,124.5770061222,122.703335774,123.7791021329,163022268,0.0,1.0
AAPL,2020-08-27 00:00:00+00:00,500.04,509.94,495.33,508.57,38888096,122.6322147791,125.0601383978,121.4771117241,124.7241530081,155552384,0.0,1.0
AAPL,2020-08-28 00:00:00+00:00,499.23,505.77,498.31,504.05,46907479,122.433566483,124.0374675402,122.2079412578,123.6156464671,187629916,0.0,1.0
AAPL,2020-08-31 00:00:00+00:00,129.04,131.0,126.0,127.58,223505733,126.5855611158,128.508280426,123.6033842266,125.1533314256,223505733,0.0,4.0
AAPL,2020-09-01 00:00:00+00:00,134.18,134.8,130.53,132.76,152470142,131.6277944089,132.2360015376,128.0472201833,130.2348038883,152470142,0.0,1.0
AAPL,2020-09-02 00:00:00+00:00,131.4,137.98,127.0,137.59,200118991,128.900672122,135.3555155205,124.5843634665,134.9729336169,200118991,0.0,1.0
AAPL,2020-09-03 00:00:00+00:00,120.88,128.84,120.5,126.91,257599640,118.5807705183,126.3893652679,118.2079984072,124.4960753349,257599640,0.0,1.0
AAPL,2020-09-04 00:00:00+00:00,120.96,123.7,110.89,120.07,332607163,118.6592488575,121.3471319748,108.7807879118,117.786177334,332607163,0.0,1.0
AAPL,2020-09-08 00:00:00+00:00,112.82,118.99,112.68,113.95,231366563,110.6740778448,116.7267197549,110.5367407512,111.7825843859,231366563,0.0,1.0
AAPL,2020-09-09 00:00:00+00:00,117.32,119.14,115.26,117.26,176940455,115.0884844243,116.8738666409,113.0676671901,115.0296256699,176940455,0.0,1.0
AAPL,2020-09-10 00:00:00+00:00,113.49,120.5,112.5,120.36,182274391,111.3313339355,118.2079984072,110.360164488,118.0706613136,182274391,0.0,1.0
AAPL,2020-09-11 00:00:00+00:00,112.0,115.23,110.0,114.57,180860325,109.8696748681,113.0382378129,107.9077163883,112.3907915146,180860325,0.0,1.0
AAPL,2020-09-14 00:00:00+00:00,115.355,115.93,112.8,114.72,140150087,113.1608602179,113.7249232808,110.65445826,112.5379384006,140150087,0.0,1.0
AAPL,2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039,113.3423413773,116.5687820973,111.4490514443,116.0792734566,184642039,0.0,1.0
AAPL,2020-09-16 00:00:00+00:00,112.13,116.0,112.04,115.23,155026675,109.9972021693,113.7935918276,109.9089140377,113.0382378129,155026675,0.0,1.0
AAPL,2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968,108.2412493298,110.065870716,106.6422531688,107.6330422011,178010968,0.0,1.0
AAPL,2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882,104.8078219902,108.7709781194,104.0720875603,108.3001080842,287104882,0.0,1.0
AAPL,2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,107.9861947275,108.0941024439,101.138959633,102.5515697385,195713815,0.0,1.0
AAPL,2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,109.6832888125,110.7133170144,107.0836938268,110.5367407512,183055373,0.0,1.0
AAPL,2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,105.0824961774,109.9775825845,104.7391534434,109.4969027569,150718671,0.0,1.0
AAPL,2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349,106.1615733413,108.1529611982,103.0028201888,103.1695866596,167743349,0.0,1.0
AAPL,2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,110.1443490552,110.3013057336,105.6220347593,106.3675789816,149981441,0.0,1.0
AAPL,2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,112.7733734181,113.1265259445,110.6348386752,112.8224223801,137672403,0.0,1.0
AAPL,2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,111.9199214794,113.1167161521,111.4098122747,112.3711719298,100060526,0.0,1.0
AAPL,2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,113.6072057721,115.0296256699,111.4588612367,111.6256277075,142675184,0.0,1.0
AAPL,2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,114.5685654272,115.4808761203,113.6268253569,115.4023977811,116120440,0.0,1.0
AAPL,2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,110.8702736928,113.1755749065,110.0854903008,110.7427463916,144711986,0.0,1.0
AAPL,2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,114.2840814476,114.4312283336,111.3901926899,111.7433452163,106243839,0.0,1.0
AAPL,2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,111.0076107863,113.9113093364,110.114919678,113.4992980557,161498212,0.0,1.0
AAPL,2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,112.8910909269,113.3521511697,111.959160649,112.4398404766,96848985,0.0,1.0
AAPL,2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,112.7831832105,114.1859835236,112.4105091973,114.0388366376,83477153,0.0,1.0
AAPL,2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865,114.7451416903,114.7745710675,112.7341342486,113.0872867749,100506865,0.0,1.0
AAPL,2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,122.0338174427,122.7989812499,117.0156181411,117.7763675416,240226769,0.0,1.0
AAPL,2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,118.7965859511,123.0049868902,117.3741660532,122.8872693814,262330451,0.0,1.0
AAPL,2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308,118.8848740827,120.6898758841,117.3447366761,118.6984880271,151062308,0.0,1.0
AAPL,2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,118.4140040475,118.8946838751,115.9026971934,116.4618553601,112559219,0.0,1.0
AAPL,2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,116.7561491321,119.2360646506,116.5501434917,118.9731622143,115393808,0.0,1.0
AAPL,2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,113.7739722428,118.1285390887,113.4600588861,117.6782696176,120639337,0.0,1.0
AAPL,2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,115.2748704799,116.7169099625,113.4306295089,113.9897876756,124423728,0.0,1.0
AAPL,2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,114.6470437663,116.4471406715,114.2350324856,114.4508479184,89945980,0.0,1.0
AAPL,2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,113.5483470177,115.794789477,112.4104110994,115.2160117255,101987954,0.0,1.0
AAPL,2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,112.8518517573,114.3331304096,112.106307535,114.1761737312,82572645,0.0,1.0
AAPL,2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,112.8616615497,114.3331304096,110.7329365992,111.8414431403,111850657,0.0,1.0
AAPL,2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,114.3821793716,115.0492452547,112.3612640395,113.2932924153,92276772,0.0,1.0
AAPL,2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,109.0848914761,113.2344336609,108.9867935522,112.8616615497,143937823,0.0,1.0
AAPL,2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,113.1265259445,114.7059025207,110.065870716,110.2326371868,146129173,0.0,1.0
AAPL,2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,106.7894000548,109.8598650757,105.6710837213,108.9475543826,190573476,0.0,1.0
AAPL,2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,106.7011119232,108.5747822714,105.2786920254,107.0346448648,122866899,0.0,1.0
AAPL,2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,108.3393472538,109.3693754557,106.6618727536,107.5741834467,107624448,0.0,1.0
AAPL,2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,112.7635636257,113.3913903393,110.213017602,111.9689704414,138235482,0.0,1.0
AAPL,2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,116.7659589245,117.3447366761,114.6456703954,115.7065013454,126387074,0.0,1.0
AAPL,2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,116.6335267271,117.1346902509,114.1178823727,116.269937504,114457922,0.205,1.0
AAPL,2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,114.3045903522,119.8763495277,114.0392684867,118.4121658996,154515315,0.0,1.0
AAPL,2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,113.9606546006,115.5525857936,112.1525352209,113.5479316987,138023390,0.0,1.0
